Country Name,Country Code,Indicator Name,Indicator Code,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
Uzbekistan,UZB,Domestic private health expenditure (% of current health expenditure),SH.XPD.PVTD.CH.ZS,,,,,,,,,,,60.77271652,61.02772903,62.26189041,59.47411728,59.8615036,57.93103027,57.19882965,58.45391846,57.62454987,56.71891403,54.90065384,54.78051758,53.10075378,53.32328033,45.87701416,48.84342957,55.44295883,57.44728851,61.02040482,,
Uzbekistan,UZB,"Out-of-pocket expenditure per capita, PPP (current international $)",SH.XPD.OOPC.PP.CD,,,,,,,,,,,96.41702271,103.7579269,108.361023,109.446312,111.8300858,116.3233109,122.3941956,134.7362518,145.8753204,160.8953705,145.8829193,155.427002,172.1329651,193.58284,147.2913666,179.0569305,212.3787842,235.7925873,277.2263489,,
Uzbekistan,UZB,Out-of-pocket expenditure per capita (current US$),SH.XPD.OOPC.PC.CD,,,,,,,,,,,21.53389549,18.41705704,15.10755062,15.08158493,16.56609726,18.58099747,21.3987999,26.97977257,34.76528931,40.18862915,46.40154266,54.41009903,61.96313095,69.021492,53.42534637,63.82523346,70.60396576,52.72212219,49.64321136,,
Uzbekistan,UZB,Out-of-pocket expenditure (% of current health expenditure),SH.XPD.OOPC.CH.ZS,,,,,,,,,,,60.64250565,60.70346832,61.93156815,59.14681625,59.41025543,57.47877884,56.74554825,57.98209763,57.16699219,56.26984787,54.46996689,54.36104965,52.70285034,52.92061615,45.40990448,48.41369247,54.65855026,56.68790817,60.34236145,,
Uzbekistan,UZB,"Domestic general government health expenditure per capita, PPP (current international $)",SH.XPD.GHED.PP.CD,,,,,,,,,,,62.57546616,66.61184692,66.02965546,67.83267975,70.40604401,77.06419373,87.78059387,92.23707581,104.2430267,119.4117508,116.430336,123.90979,148.6985931,164.5419159,169.324707,184.1105957,169.3821106,172.6102905,175.3574066,,
Uzbekistan,UZB,Domestic general government health expenditure per capita (current US$),SH.XPD.GHED.PC.CD,,,,,,,,,,,13.97568035,11.82361889,9.20576763,9.34727001,10.42969227,12.30990982,15.34712791,18.46967888,24.84340096,29.82680511,37.03344727,43.37691498,53.52739716,58.66701889,61.41725922,65.62662506,56.31000137,38.59485626,31.40143394,,
Uzbekistan,UZB,Domestic general government health expenditure (% of general government expenditure),SH.XPD.GHED.GE.ZS,,,,,,,,,,,6.10871267,6.64425468,5.58452082,6.01096392,6.13769007,6.46768045,7.8006072,7.23850489,7.23448753,7.26864719,8.03938103,9.00203705,9.83578014,9.75225353,9.52124596,10.14601517,9.1104908,9.18721676,7.87418985,,
Uzbekistan,UZB,Domestic general government health expenditure (% of GDP),SH.XPD.GHED.GD.ZS,,,,,,,,,,,2.05310607,2.08116984,1.97834206,1.93945205,1.84646952,1.85727215,1.97234774,1.83903897,1.96021271,2.04317665,2.22473955,2.28915787,2.54489756,2.54673839,2.43939829,2.48283195,2.16498446,2.10676861,2.01971412,,
Uzbekistan,UZB,Domestic general government health expenditure (% of current health expenditure),SH.XPD.GHED.CH.ZS,,,,,,,,,,,39.22728348,38.97119141,37.73792267,36.65803909,37.40354156,38.07968903,40.69766617,39.69309998,40.85173798,41.7618103,43.47292328,43.33781433,45.52782059,44.98156738,52.20277786,49.78010941,43.59277344,41.49798203,38.16909409,,
Uzbekistan,UZB,"External health expenditure per capita, PPP (current international $)",SH.XPD.EHEX.PP.CD,,,,,,,,,,,0,0.00184708,0.00032607,7.15712404,5.1480937,8.07335091,4.53704119,4.30588245,3.88811064,4.34414816,4.35592508,5.37998915,4.47921753,6.20084047,6.22837543,5.09080553,3.74671745,4.38711786,3.72361708,,
Uzbekistan,UZB,External health expenditure per capita (current US$),SH.XPD.EHEX.PC.CD,,,,,,,,,,,0,0.00032786,4.55E-05,0.98624402,0.76261961,1.28960311,0.79323405,0.86221576,0.92662215,1.08508635,1.3855058,1.88336492,1.61239481,2.21089458,2.25914884,1.81462884,1.24557233,0.98093915,0.66679204,,
Uzbekistan,UZB,External health expenditure (% of current health expenditure),SH.XPD.EHEX.CH.ZS,,,,,,,,,,,0,0.00108063,0.00018636,3.86784267,2.73494911,3.9892807,2.10350585,1.85298395,1.52370942,1.51927662,1.62642133,1.88166726,1.37142515,1.69515181,1.92020702,1.37646008,0.96426839,1.05472589,0.81049961,,
Uzbekistan,UZB,"Current health expenditure per capita, PPP (current international $)",SH.XPD.CHEX.PP.CD,,,,,,,,,,,158.9924927,170.9258575,174.9689636,185.0417633,188.2336273,202.3760986,215.6894989,232.3755798,255.1740112,285.9353027,267.8226624,285.9160767,326.6103821,365.798523,324.3595581,369.8477173,388.555481,415.9486389,459.4224548,,
Uzbekistan,UZB,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,,,,,,,,,,,35.50957489,30.33938026,24.39394188,25.49855804,27.88423538,32.32670975,37.71009445,46.53120804,60.81357193,71.42124939,85.18738556,100.0902252,117.570755,130.4245758,117.6513062,131.8330231,129.1727753,93.00417328,82.26926422,,
Uzbekistan,UZB,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,,,,,,,,,,,5.21655655,5.34027767,5.24231815,5.29065943,4.9366169,4.87732983,4.84634113,4.63314533,4.79835844,4.89245224,5.11752939,5.28212595,5.58976364,5.66173792,4.67292738,4.9875989,4.96638393,5.07679749,5.29149055,,
Uzbekistan,UZB,Proportion of population spending more than 25% of household consumption or income on out-of-pocket health care expenditure (%),SH.UHC.OOPC.25.ZS,,,,,,,,,,,2.221075632,,1.606563106,1.849430799,,,,,,,,,,,,,,,,,
Uzbekistan,UZB,Number of people spending more than 25% of household consumption or income on out-of-pocket health care expenditure,SH.UHC.OOPC.25.TO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Uzbekistan,UZB,Proportion of population spending more than 10% of household consumption or income on out-of-pocket health care expenditure (%),SH.UHC.OOPC.10.ZS,,,,,,,,,,,8.141679317,,6.202919409,6.661640853,,,,,,,,,,,,,,,,,
Uzbekistan,UZB,Number of people spending more than 10% of household consumption or income on out-of-pocket health care expenditure,SH.UHC.OOPC.10.TO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Uzbekistan,UZB,Proportion of population pushed below the $3.20 ($ 2011 PPP) poverty line by out-of-pocket health care expenditure (%),SH.UHC.NOP2.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Uzbekistan,UZB,Increase in poverty gap at $3.20 ($ 2011 PPP) poverty line due to out-of-pocket health care expenditure (% of poverty line),SH.UHC.NOP2.ZG,,,,,,,,,,,1.258102059,,0.987574458,1.028504968,,,,,,,,,,,,,,,,,
Uzbekistan,UZB,Number of people pushed below the $3.20 ($ 2011 PPP) poverty line by out-of-pocket health care expenditure,SH.UHC.NOP2.TO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Uzbekistan,UZB,Increase in poverty gap at $3.20 ($ 2011 PPP) poverty line due to out-of-pocket health care expenditure (USD),SH.UHC.NOP2.CG,,,,,,,,,,,4.02592659,,3.160238266,3.291215897,,,,,,,,,,,,,,,,,
Uzbekistan,UZB,Proportion of population pushed below the $1.90 ($ 2011 PPP) poverty line by out-of-pocket health care expenditure (%),SH.UHC.NOP1.ZS,,,,,,,,,,,1.727852039,,1.723509282,1.385531481,,,,,,,,,,,,,,,,,
Uzbekistan,UZB,Increase in poverty gap at $1.90 ($ 2011 PPP) poverty line due to out-of-pocket health care expenditure (% of poverty line),SH.UHC.NOP1.ZG,,,,,,,,,,,1.232886314,,0.899931788,0.936707854,,,,,,,,,,,,,,,,,
Uzbekistan,UZB,Number of people pushed below the $1.90 ($ 2011 PPP) poverty line by out-of-pocket health care expenditure,SH.UHC.NOP1.TO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Uzbekistan,UZB,Increase in poverty gap at $1.90 ($ 2011 PPP) poverty line due to out-of-pocket health care expenditure (USD),SH.UHC.NOP1.CG,,,,,,,,,,,2.342483997,,1.709870338,1.779744864,,,,,,,,,,,,,,,,,
Uzbekistan,UZB,Risk of impoverishing expenditure for surgical care (% of people at risk),SH.SGR.IRSK.ZS,,,,,,,,,,,,,,87,83.7,79.1,73.7,70.5,67.6,59.7,57.6,51.8,47.4,43.6,37.3,34.1,32.3,31,29.1,26.8,24.9
Uzbekistan,UZB,Risk of catastrophic expenditure for surgical care (% of people at risk),SH.SGR.CRSK.ZS,,,,,,,,,,,,,,86.1,83.1,78.6,73.1,72.6,70.1,62.9,58.6,54.2,49.7,45.8,34.7,36.8,38.3,35.5,32.4,33,31.2
Uzbekistan,UZB,Antiretroviral therapy coverage for PMTCT (% of pregnant women living with HIV),SH.HIV.PMTC.ZS,,,,,,,,,,,0,0,0,0,0,0,0,0,0,1,15,26,68,72,80,63,86,74,87,91,89
Uzbekistan,UZB,"Incidence of HIV, ages 15-49 (per 1,000 uninfected population ages 15-49)",SH.HIV.INCD.ZS,0.01,0.01,0.01,0.02,0.03,0.03,0.03,0.02,0.01,0.01,0.01,0.01,0.03,0.07,0.11,0.14,0.18,0.2,0.22,0.23,0.24,0.24,0.24,0.24,0.23,0.22,0.21,0.19,0.18,0.16,0.13
Uzbekistan,UZB,"Incidence of HIV, ages 15-24 (per 1,000 uninfected population ages 15-24)",SH.HIV.INCD.YG.P3,0.01,0.01,0.01,0.01,0.02,0.02,0.02,0.01,0.01,0.01,0.01,0.01,0.02,0.05,0.07,0.1,0.12,0.14,0.15,0.16,0.16,0.17,0.17,0.17,0.16,0.15,0.14,0.13,0.12,0.1,0.09
Uzbekistan,UZB,Young people (ages 15-24) newly infected with HIV,SH.HIV.INCD.YG,100,100,100,100,100,100,100,100,100,100,100,100,200,500,500,1000,1000,1000,1000,1000,1000,1100,1100,1000,1000,1000,1000,1000,1000,1000,1000
Uzbekistan,UZB,"Incidence of HIV, all (per 1,000 uninfected population)",SH.HIV.INCD.TL.P3,0.01,0.01,0.01,0.01,0.01,0.02,0.01,0.01,0.01,0.01,0.01,0.01,0.02,0.04,0.09,0.11,0.13,0.15,0.16,0.17,0.17,0.17,0.18,0.17,0.17,0.16,0.15,0.14,0.13,0.09,0.08
Uzbekistan,UZB,Adults (ages 15+) and children (ages 0-14) newly infected with HIV,SH.HIV.INCD.TL,100,100,100,500,500,500,500,500,200,100,100,200,500,1000,2300,2900,3500,4000,4400,4700,4900,5100,5200,5200,5100,5000,4700,4500,4100,3100,2700
Uzbekistan,UZB,Children (ages 0-14) newly infected with HIV,SH.HIV.INCD.14,100,100,100,100,100,100,100,100,100,100,100,100,100,100,710,730,760,780,800,820,810,840,850,850,810,860,790,800,770,100,100
Uzbekistan,UZB,Adults (ages 15-49) newly infected with HIV,SH.HIV.INCD,100,100,100,200,500,500,500,500,200,100,100,200,500,1000,1500,2100,2600,3100,3400,3600,3800,4000,4100,4100,4000,3900,3700,3400,3100,2800,2400
Uzbekistan,UZB,Antiretroviral therapy coverage (% of people living with HIV),SH.HIV.ARTC.ZS,,,,,,,,,,,0,0,0,0,0,0,4,7,9,11,13,15,5,11,17,30,36,43,50,48,54
Uzbekistan,UZB,"Prevalence of HIV, male (% ages 15-24)",SH.HIV.1524.MA.ZS,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
Uzbekistan,UZB,"Prevalence of HIV, female (% ages 15-24)",SH.HIV.1524.FE.ZS,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
Uzbekistan,UZB,Children (0-14) living with HIV,SH.HIV.0014,100,100,100,100,100,100,100,100,100,100,100,100,100,100,550,880,1100,1400,1600,1800,2000,2200,2400,2600,2800,2900,3300,3800,4200,4100,4100
Uzbekistan,UZB,"Prevalence of HIV, total (% of population ages 15-49)",SH.DYN.AIDS.ZS,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2
Uzbekistan,UZB,Women's share of population ages 15+ living with HIV (%),SH.DYN.AIDS.FE.ZS,29.9,30.2,30.8,31.7,32.4,33,33.4,33.8,34.1,34.4,34.6,34.9,34.9,34.8,34.7,34.6,34.6,34.7,34.8,34.9,35,35.2,35.3,35.6,35.8,36.1,36.2,36.4,36.5,36.7,36.9
St. Vincent and the Grenadines,VCT,"Domestic private health expenditure per capita, PPP (current international $)",SH.XPD.PVTD.PP.CD,,,,,,,,,,,77.85086823,84.86860657,91.12965393,103.6261826,115.9407196,124.2373734,136.893158,154.1891937,157.8782501,160.054245,158.809082,160.4451294,169.5807495,177.207962,174.2506561,155.1524048,162.8477631,163.8210602,172.3850555,,
St. Vincent and the Grenadines,VCT,Domestic private health expenditure per capita (current US$),SH.XPD.PVTD.PC.CD,,,,,,,,,,,47.55922318,54.13290024,57.80438232,62.50932693,70.83789063,75.78358459,83.49144745,99.28198242,99.73745728,99.47621155,101.893692,100.5040741,105.3616562,110.5897141,106.3963089,96.02133179,100.3019562,100.2853851,103.2713242,,
St. Vincent and the Grenadines,VCT,Domestic private health expenditure (% of current health expenditure),SH.XPD.PVTD.CH.ZS,,,,,,,,,,,30.11299896,31.58307648,31.41503716,33.59709549,36.15235519,37.0378685,38.57719803,39.53661346,38.01438141,36.83713531,35.583004,36.0501442,35.16640472,36.45487213,36.55418015,33.96419525,34.09724426,32.28326797,31.36499596,,
St. Vincent and the Grenadines,VCT,"Out-of-pocket expenditure per capita, PPP (current international $)",SH.XPD.OOPC.PP.CD,,,,,,,,,,,70.52510071,76.88246918,82.55435181,93.87496185,105.0306854,112.5466461,124.0115204,139.6799927,143.0218964,144.9931335,143.8651428,145.3472443,153.6231842,160.5326843,157.8536682,140.5525513,147.5237885,148.4055023,156.16362,,
St. Vincent and the Grenadines,VCT,Out-of-pocket expenditure per capita (current US$),SH.XPD.OOPC.PC.CD,,,,,,,,,,,43.08390427,49.03899384,52.36499405,56.62719727,64.17204285,68.65235138,75.63491058,89.93954468,90.35216522,90.1155014,92.30549622,91.04663849,95.44712067,100.1832123,96.38442993,86.9857254,90.86354065,90.84853363,93.55349731,,
St. Vincent and the Grenadines,VCT,Out-of-pocket expenditure (% of current health expenditure),SH.XPD.OOPC.CH.ZS,,,,,,,,,,,27.27936745,28.61110878,28.45888138,30.435606,32.75041962,33.55260849,34.94708633,35.81621552,34.43722916,33.37075806,32.23464203,32.65782547,31.8572464,33.02446747,33.11443329,30.76816559,30.88869095,29.24541283,28.41354942,,
St. Vincent and the Grenadines,VCT,"Domestic general government health expenditure per capita, PPP (current international $)",SH.XPD.GHED.PP.CD,,,,,,,,,,,180.6782532,183.8468475,198.9532623,204.8117371,204.7595978,210.5111694,211.0791779,217.8807068,246.9816742,265.4216003,264.3341675,252.101944,299.0836487,301.8679504,293.6882629,294.1003113,312.3530273,337.1667481,375.0377197,,
St. Vincent and the Grenadines,VCT,Domestic general government health expenditure per capita (current US$),SH.XPD.GHED.PC.CD,,,,,,,,,,,110.3766327,117.2655411,126.1979065,123.5464172,125.1047821,128.4097595,128.7376709,140.2927551,156.0273438,164.9636688,169.599762,157.9186096,185.8227081,188.3859406,179.3241272,182.0139771,192.3859558,206.4014282,224.6751709,,
St. Vincent and the Grenadines,VCT,Domestic general government health expenditure (% of general government expenditure),SH.XPD.GHED.GE.ZS,,,,,,,,,,,11.68052864,11.23740292,10.86500263,10.12181568,9.93319798,9.00889111,8.33322239,7.85957575,8.15413094,8.06542397,8.20729446,8.15968323,10.48249435,9.07220364,8.32666492,9.15348911,9.55590057,9.45978546,10.08393955,,
St. Vincent and the Grenadines,VCT,Domestic general government health expenditure (% of GDP),SH.XPD.GHED.GD.ZS,,,,,,,,,,,3.0020051,2.93990588,2.95367765,2.77746987,2.60138392,2.5324254,2.28784823,2.22432804,2.43147659,2.6471591,2.6955986,2.53061962,2.90775776,2.83768463,2.68233037,2.62938452,2.71915865,2.86137509,3.05141592,,
St. Vincent and the Grenadines,VCT,Domestic general government health expenditure (% of current health expenditure),SH.XPD.GHED.CH.ZS,,,,,,,,,,,69.88700104,68.41692352,68.58496857,66.40290833,63.84764481,62.75797653,59.48319244,55.8681488,59.46895981,61.08786011,59.227108,56.6443634,62.02176666,62.09968185,61.60971451,64.38108826,65.40081787,66.4434967,68.23709869,,
St. Vincent and the Grenadines,VCT,"External health expenditure per capita, PPP (current international $)",SH.XPD.EHEX.PP.CD,,,,,,,,,,,0,0,0,0,0,0.68480939,6.88278818,17.92102051,10.45197296,9.0157423,23.16277885,32.51390076,13.55930138,7.02634478,8.75255966,7.55895329,2.39725447,6.46101141,2.18695951,,
St. Vincent and the Grenadines,VCT,External health expenditure per capita (current US$),SH.XPD.EHEX.PC.CD,,,,,,,,,,,0,0,0,0,0,0.41772699,4.19782782,11.53929329,6.60289335,5.60342455,14.86149979,20.36695671,8.42448521,4.38491249,5.34425592,4.67811489,1.47652817,3.95519972,1.31014955,,
St. Vincent and the Grenadines,VCT,External health expenditure (% of current health expenditure),SH.XPD.EHEX.CH.ZS,,,,,,,,,,,0,0,0,0,0,0.20415659,1.93960524,4.59524012,2.5166564,2.07500935,5.18988752,7.3054924,2.81182814,1.4454459,1.83610582,1.65471971,0.50193977,1.27323401,0.3979114,,
St. Vincent and the Grenadines,VCT,"Current health expenditure per capita, PPP (current international $)",SH.XPD.CHEX.PP.CD,,,,,,,,,,,258.5291138,268.7154541,290.0829163,308.4379273,320.7003479,335.4333496,354.8551025,389.9909058,415.3118591,434.4916077,446.3059998,445.0609741,482.2236939,486.1022644,476.6914673,456.811676,477.598053,507.4488525,549.6097412,,
St. Vincent and the Grenadines,VCT,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,,,,,,,,,,,157.9358673,171.3984528,184.0023041,186.0557404,195.942688,204.6110687,216.4269257,251.1140137,262.3676758,270.0433044,286.35495,278.7896423,299.6088257,303.3605957,291.0646973,282.7134399,294.1644287,310.6420288,329.2566528,,
St. Vincent and the Grenadines,VCT,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,,,,,,,,,,,4.29551268,4.29704428,4.30659676,4.18275356,4.07436132,4.03522491,3.84620953,3.98138881,4.08864832,4.33336353,4.55129194,4.46755743,4.68828583,4.56956387,4.35374546,4.08409452,4.1576829,4.3064785,4.47178459,,
St. Vincent and the Grenadines,VCT,Proportion of population spending more than 25% of household consumption or income on out-of-pocket health care expenditure (%),SH.UHC.OOPC.25.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
St. Vincent and the Grenadines,VCT,Number of people spending more than 25% of household consumption or income on out-of-pocket health care expenditure,SH.UHC.OOPC.25.TO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
St. Vincent and the Grenadines,VCT,Proportion of population spending more than 10% of household consumption or income on out-of-pocket health care expenditure (%),SH.UHC.OOPC.10.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
St. Vincent and the Grenadines,VCT,Number of people spending more than 10% of household consumption or income on out-of-pocket health care expenditure,SH.UHC.OOPC.10.TO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
St. Vincent and the Grenadines,VCT,Proportion of population pushed below the $3.20 ($ 2011 PPP) poverty line by out-of-pocket health care expenditure (%),SH.UHC.NOP2.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
St. Vincent and the Grenadines,VCT,Increase in poverty gap at $3.20 ($ 2011 PPP) poverty line due to out-of-pocket health care expenditure (% of poverty line),SH.UHC.NOP2.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
St. Vincent and the Grenadines,VCT,Number of people pushed below the $3.20 ($ 2011 PPP) poverty line by out-of-pocket health care expenditure,SH.UHC.NOP2.TO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
St. Vincent and the Grenadines,VCT,Increase in poverty gap at $3.20 ($ 2011 PPP) poverty line due to out-of-pocket health care expenditure (USD),SH.UHC.NOP2.CG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
St. Vincent and the Grenadines,VCT,Proportion of population pushed below the $1.90 ($ 2011 PPP) poverty line by out-of-pocket health care expenditure (%),SH.UHC.NOP1.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
St. Vincent and the Grenadines,VCT,Increase in poverty gap at $1.90 ($ 2011 PPP) poverty line due to out-of-pocket health care expenditure (% of poverty line),SH.UHC.NOP1.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
St. Vincent and the Grenadines,VCT,Number of people pushed below the $1.90 ($ 2011 PPP) poverty line by out-of-pocket health care expenditure,SH.UHC.NOP1.TO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
St. Vincent and the Grenadines,VCT,Increase in poverty gap at $1.90 ($ 2011 PPP) poverty line due to out-of-pocket health care expenditure (USD),SH.UHC.NOP1.CG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
St. Vincent and the Grenadines,VCT,Risk of impoverishing expenditure for surgical care (% of people at risk),SH.SGR.IRSK.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
St. Vincent and the Grenadines,VCT,Risk of catastrophic expenditure for surgical care (% of people at risk),SH.SGR.CRSK.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
St. Vincent and the Grenadines,VCT,Antiretroviral therapy coverage for PMTCT (% of pregnant women living with HIV),SH.HIV.PMTC.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
St. Vincent and the Grenadines,VCT,"Incidence of HIV, ages 15-49 (per 1,000 uninfected population ages 15-49)",SH.HIV.INCD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
St. Vincent and the Grenadines,VCT,"Incidence of HIV, ages 15-24 (per 1,000 uninfected population ages 15-24)",SH.HIV.INCD.YG.P3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
St. Vincent and the Grenadines,VCT,Young people (ages 15-24) newly infected with HIV,SH.HIV.INCD.YG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
St. Vincent and the Grenadines,VCT,"Incidence of HIV, all (per 1,000 uninfected population)",SH.HIV.INCD.TL.P3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
St. Vincent and the Grenadines,VCT,Adults (ages 15+) and children (ages 0-14) newly infected with HIV,SH.HIV.INCD.TL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
St. Vincent and the Grenadines,VCT,Children (ages 0-14) newly infected with HIV,SH.HIV.INCD.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
St. Vincent and the Grenadines,VCT,Adults (ages 15-49) newly infected with HIV,SH.HIV.INCD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
St. Vincent and the Grenadines,VCT,Antiretroviral therapy coverage (% of people living with HIV),SH.HIV.ARTC.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
